scenario_family,budget,policy_kind,latency_days,block_count,policy_value_mean,policy_value_ci_low,policy_value_ci_high,stale_regret_mean,stale_regret_ci_low,stale_regret_ci_high,relative_loss_mean,relative_loss_ci_low,relative_loss_ci_high,target_overlap_mean,target_overlap_ci_low,target_overlap_ci_high,missed_at_risk_mean,missed_at_risk_ci_low,missed_at_risk_ci_high,window_miss_rate_mean,window_miss_rate_ci_low,window_miss_rate_ci_high,selected_customers_mean,selected_customers_ci_low,selected_customers_ci_high,partial_reopt_optimization_call_ratio_mean,partial_reopt_optimization_call_ratio_ci_low,partial_reopt_optimization_call_ratio_ci_high,partial_reopt_regret_recovery_ratio_mean,partial_reopt_regret_recovery_ratio_ci_low,partial_reopt_regret_recovery_ratio_ci_high,partial_reopt_full_refresh_value_ratio_mean,partial_reopt_full_refresh_value_ratio_ci_low,partial_reopt_full_refresh_value_ratio_ci_high,partial_reopt_target_overlap_mean,partial_reopt_target_overlap_ci_low,partial_reopt_target_overlap_ci_high,partial_reopt_missed_at_risk_mean,partial_reopt_missed_at_risk_ci_low,partial_reopt_missed_at_risk_ci_high,partial_reopt_window_miss_rate_mean,partial_reopt_window_miss_rate_ci_low,partial_reopt_window_miss_rate_ci_high,partial_reopt_relative_loss_mean,partial_reopt_relative_loss_ci_low,partial_reopt_relative_loss_ci_high,partial_reopt_target_overlap_recovery_mean,partial_reopt_target_overlap_recovery_ci_low,partial_reopt_target_overlap_recovery_ci_high,partial_reopt_missed_at_risk_recovery_mean,partial_reopt_missed_at_risk_recovery_ci_low,partial_reopt_missed_at_risk_recovery_ci_high,partial_reopt_window_miss_rate_recovery_mean,partial_reopt_window_miss_rate_recovery_ci_low,partial_reopt_window_miss_rate_recovery_ci_high,random_refresh_full_refresh_value_ratio_mean,random_refresh_full_refresh_value_ratio_ci_low,random_refresh_full_refresh_value_ratio_ci_high,random_refresh_target_overlap_mean,random_refresh_target_overlap_ci_low,random_refresh_target_overlap_ci_high,random_refresh_missed_at_risk_mean,random_refresh_missed_at_risk_ci_low,random_refresh_missed_at_risk_ci_high,random_refresh_window_miss_rate_mean,random_refresh_window_miss_rate_ci_low,random_refresh_window_miss_rate_ci_high,random_refresh_relative_loss_mean,random_refresh_relative_loss_ci_low,random_refresh_relative_loss_ci_high,random_refresh_target_overlap_recovery_mean,random_refresh_target_overlap_recovery_ci_low,random_refresh_target_overlap_recovery_ci_high,random_refresh_missed_at_risk_recovery_mean,random_refresh_missed_at_risk_recovery_ci_low,random_refresh_missed_at_risk_recovery_ci_high,random_refresh_window_miss_rate_recovery_mean,random_refresh_window_miss_rate_recovery_ci_low,random_refresh_window_miss_rate_recovery_ci_high,top_risk_refresh_full_refresh_value_ratio_mean,top_risk_refresh_full_refresh_value_ratio_ci_low,top_risk_refresh_full_refresh_value_ratio_ci_high,top_risk_refresh_target_overlap_mean,top_risk_refresh_target_overlap_ci_low,top_risk_refresh_target_overlap_ci_high,top_risk_refresh_missed_at_risk_mean,top_risk_refresh_missed_at_risk_ci_low,top_risk_refresh_missed_at_risk_ci_high,top_risk_refresh_window_miss_rate_mean,top_risk_refresh_window_miss_rate_ci_low,top_risk_refresh_window_miss_rate_ci_high,top_risk_refresh_relative_loss_mean,top_risk_refresh_relative_loss_ci_low,top_risk_refresh_relative_loss_ci_high,top_risk_refresh_target_overlap_recovery_mean,top_risk_refresh_target_overlap_recovery_ci_low,top_risk_refresh_target_overlap_recovery_ci_high,top_risk_refresh_missed_at_risk_recovery_mean,top_risk_refresh_missed_at_risk_recovery_ci_low,top_risk_refresh_missed_at_risk_recovery_ci_high,top_risk_refresh_window_miss_rate_recovery_mean,top_risk_refresh_window_miss_rate_recovery_ci_low,top_risk_refresh_window_miss_rate_recovery_ci_high,top_value_refresh_full_refresh_value_ratio_mean,top_value_refresh_full_refresh_value_ratio_ci_low,top_value_refresh_full_refresh_value_ratio_ci_high,top_value_refresh_target_overlap_mean,top_value_refresh_target_overlap_ci_low,top_value_refresh_target_overlap_ci_high,top_value_refresh_missed_at_risk_mean,top_value_refresh_missed_at_risk_ci_low,top_value_refresh_missed_at_risk_ci_high,top_value_refresh_window_miss_rate_mean,top_value_refresh_window_miss_rate_ci_low,top_value_refresh_window_miss_rate_ci_high,top_value_refresh_relative_loss_mean,top_value_refresh_relative_loss_ci_low,top_value_refresh_relative_loss_ci_high,top_value_refresh_target_overlap_recovery_mean,top_value_refresh_target_overlap_recovery_ci_low,top_value_refresh_target_overlap_recovery_ci_high,top_value_refresh_missed_at_risk_recovery_mean,top_value_refresh_missed_at_risk_recovery_ci_low,top_value_refresh_missed_at_risk_recovery_ci_high,top_value_refresh_window_miss_rate_recovery_mean,top_value_refresh_window_miss_rate_recovery_ci_low,top_value_refresh_window_miss_rate_recovery_ci_high
dormancy-heavy,7550000,base-stale,7,16,151077723.022683,137364011.280531,163581802.344431,-1621977.485179,-2080120.073513,-1081117.166104,-0.010436,-0.013306,-0.007387,0.860358,0.852907,0.867107,0.211248,0.200371,0.222439,0.007602,0.004508,0.010635,803.25,755.475,866.9,0.059367,0.054042,0.065315,-1.919569,-2.960673,-1.308796,0.993096,0.990015,0.99557,0.925643,0.915452,0.93575,0.096893,0.082922,0.111209,0.00635,0.003803,0.008636,0.006904,0.004683,0.009224,0.475056,0.408583,0.529814,0.54731,0.477337,0.606117,0.086611,0.017629,0.178535,1.010208,1.007157,1.013055,0.866763,0.85901,0.874446,0.201098,0.190766,0.212079,0.007472,0.004698,0.010676,-0.010208,-0.013287,-0.006884,0.045037,0.036015,0.05468,0.046951,0.03636,0.057539,0.00654,-0.000201,0.019675,1.015018,1.011408,1.018787,0.868766,0.860835,0.876959,0.199073,0.187776,0.210679,0.005781,0.003594,0.007938,-0.015018,-0.018833,-0.011137,0.061277,0.046012,0.077864,0.057806,0.040261,0.076941,0.208004,0.075321,0.372235,1.008759,1.005834,1.011493,0.86452,0.855291,0.871209,0.209931,0.199858,0.221273,0.007618,0.004968,0.010087,-0.008759,-0.011616,-0.005624,0.02864,0.008463,0.048389,0.004692,-0.015626,0.023219,-0.000788,-0.005956,0.004441
dormancy-heavy,7550000,full-refresh,0,16,149455745.537504,136093754.87537,162705790.909342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,813.75,765.326563,871.401562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dormancy-heavy,7550000,stronger-but-stale,3,16,156197755.369698,140135616.356318,168063830.613403,-6742009.832194,-7937488.852906,-5324174.764032,-0.043126,-0.049925,-0.036698,0.787167,0.768755,0.804932,0.328024,0.301812,0.355128,0.020547,0.01445,0.027875,754.5,697.79375,808.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dormancy-heavy,7550000,weaker-but-fresh,0,16,89769533.431717,86395156.104786,93356630.528701,59686212.105787,51075936.948907,69627029.805763,0.386078,0.351549,0.420604,0.749251,0.740484,0.758787,0.016552,0.011909,0.02179,0.0,0.0,0.0,1364.0,1340.121875,1388.601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
promotion-heavy,2760000,base-stale,0,16,86194097.424684,78874382.793084,93603723.160499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,256.9375,234.514062,286.498437,0.014765,0.010908,0.018929,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
promotion-heavy,2760000,base-stale,1,16,87195585.661558,79955772.776423,95131537.293181,-1001488.236874,-1933626.879159,179093.737013,-0.013931,-0.025715,-0.001721,0.891854,0.876718,0.906557,0.150201,0.123427,0.177702,0.0,0.0,0.0,251.8125,227.49375,274.284375,0.057263,0.050586,0.063037,-0.683504,-1.096689,-0.344048,1.002718,0.989316,1.013065,0.914625,0.897541,0.928121,0.111952,0.085663,0.140289,0.0,0.0,0.0,-0.002718,-0.012697,0.006729,0.198127,0.112123,0.275755,0.2473,0.156024,0.338918,0.0,0.0,0.0,1.014978,1.004465,1.025916,0.893229,0.873518,0.911644,0.150335,0.118278,0.187558,0.0,0.0,0.0,-0.014978,-0.024706,-0.002053,0.026466,-0.030933,0.078588,0.025456,-0.038266,0.089515,0.0,0.0,0.0,1.012601,1.007794,1.019034,0.954164,0.946057,0.96224,0.053967,0.039429,0.069427,0.0,0.0,0.0,-0.012601,-0.018845,-0.006888,0.558817,0.484976,0.620238,0.638251,0.5693,0.695593,0.0,0.0,0.0,1.009528,0.995643,1.02259,0.913309,0.898906,0.926983,0.127438,0.106584,0.148074,0.0,0.0,0.0,-0.009528,-0.022584,0.002233,0.176476,0.079867,0.26885,0.111721,0.008541,0.201997,0.0,0.0,0.0
promotion-heavy,2760000,base-stale,3,16,86820031.769749,79165859.918496,94050174.264081,-625934.345066,-1587100.942214,479583.37165,-0.00916,-0.020389,0.001532,0.897608,0.88229,0.913268,0.138276,0.111517,0.169776,0.0,0.0,0.0,255.1875,227.885938,277.754687,0.057146,0.051435,0.063201,-0.453205,-0.692713,-0.272402,1.000025,0.987037,1.008537,0.920034,0.901922,0.938553,0.101447,0.073431,0.130927,0.0,0.0,0.0,-2.5e-05,-0.009038,0.009591,0.23006,0.15893,0.314279,0.282596,0.201838,0.375494,0.0,0.0,0.0,1.007216,0.994885,1.016575,0.905039,0.888891,0.919955,0.12768,0.100803,0.159168,0.0,0.0,0.0,-0.007216,-0.017131,0.003276,0.082818,0.038163,0.132079,0.09558,0.034293,0.160542,0.0,0.0,0.0,1.010974,1.005647,1.015986,0.957617,0.945366,0.967178,0.045388,0.029826,0.065954,0.0,0.0,0.0,-0.010974,-0.015762,-0.006096,0.592088,0.501488,0.653423,0.693833,0.578581,0.786695,0.0,0.0,0.0,1.004674,0.993268,1.014852,0.916755,0.903216,0.930549,0.123549,0.103844,0.143405,0.0,0.0,0.0,-0.004674,-0.015265,0.006933,0.17454,0.103255,0.245031,0.062387,-0.054376,0.159434,0.0,0.0,0.0
promotion-heavy,2760000,base-stale,7,16,86598744.218583,79256370.567402,93513215.576114,-404646.7939,-1263867.985982,482531.016015,-0.006874,-0.017121,0.003492,0.891191,0.874628,0.905283,0.150184,0.119565,0.18709,0.005615,0.003522,0.007801,256.6875,235.478125,277.4375,0.058709,0.053187,0.064585,-1.328061,-2.522193,-0.56238,0.994253,0.985028,1.002721,0.918885,0.900022,0.935352,0.104993,0.072552,0.150559,0.005106,0.003231,0.006947,0.005747,-0.00193,0.014508,0.26676,0.205137,0.334737,0.336243,0.260991,0.411223,0.041523,0.005321,0.091375,1.007802,0.996866,1.018318,0.894348,0.876174,0.911114,0.147161,0.114079,0.18807,0.005605,0.0035,0.007888,-0.007802,-0.017588,0.002999,0.030296,0.001567,0.053539,0.019813,-0.01453,0.049499,5e-05,-0.004828,0.004088,1.008202,1.002854,1.013752,0.95627,0.946289,0.96524,0.047516,0.031254,0.068347,0.004644,0.002362,0.006603,-0.008202,-0.013946,-0.001925,0.59439,0.516764,0.65303,0.67895,0.571875,0.762124,0.10549,0.010587,0.225164,1.002964,0.990995,1.013432,0.906807,0.890465,0.92103,0.141968,0.112279,0.177423,0.005603,0.003235,0.007833,-0.002964,-0.014581,0.007329,0.141304,0.080317,0.207279,0.035202,-0.041124,0.10519,-0.000287,-0.008604,0.006956
promotion-heavy,2760000,full-refresh,0,16,86194097.424684,79244923.45685,94290291.869186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,256.9375,232.0625,279.065625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
promotion-heavy,2760000,stronger-but-stale,3,16,87004358.401925,79884570.48525,94323602.227824,-810260.977241,-1888101.316455,343662.279196,-0.011201,-0.022208,0.00064,0.82825,0.796114,0.85893,0.246914,0.185634,0.313916,0.013838,0.007623,0.019196,261.625,237.040625,287.903125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
promotion-heavy,2760000,weaker-but-fresh,0,16,34181373.981582,31149167.105719,36675240.789949,52012723.443102,44010345.385775,60416453.112945,0.586542,0.538418,0.646402,0.700002,0.641222,0.745569,0.084135,0.046202,0.131293,0.0,0.0,0.0,520.8125,507.132812,536.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
promotion-heavy,5480000,base-stale,0,16,139227688.529314,128862251.452108,150172617.406919,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,530.625,504.029688,560.04375,0.014765,0.010966,0.018737,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
promotion-heavy,5480000,base-stale,1,16,140931039.316239,132009196.62892,151678558.511847,-1703350.786925,-2348683.384478,-1009117.821101,-0.013203,-0.018119,-0.007799,0.880355,0.870809,0.892092,0.164664,0.148294,0.18123,0.0,0.0,0.0,513.875,492.125,538.89375,0.057263,0.050218,0.064459,-1.500377,-2.171098,-0.970019,0.999485,0.995801,1.003811,0.923446,0.913475,0.931841,0.090837,0.080155,0.102857,0.0,0.0,0.0,0.000515,-0.003923,0.004501,0.359814,0.306484,0.408002,0.442925,0.386065,0.49643,0.0,0.0,0.0,1.0126,1.00819,1.017521,0.885493,0.877277,0.894895,0.157861,0.142654,0.171038,0.0,0.0,0.0,-0.0126,-0.017464,-0.007859,0.035583,0.002751,0.06053,0.034365,0.005162,0.057855,0.0,0.0,0.0,1.0197,1.015744,1.023231,0.901417,0.894406,0.909938,0.134501,0.12148,0.146638,0.0,0.0,0.0,-0.0197,-0.023155,-0.015875,0.171737,0.146437,0.194326,0.178479,0.150639,0.203399,0.0,0.0,0.0,1.014932,1.010087,1.020732,0.894044,0.885855,0.902696,0.163272,0.147349,0.177731,0.0,0.0,0.0,-0.014932,-0.01975,-0.009872,0.105536,0.064423,0.152912,-0.001573,-0.044356,0.045576,0.0,0.0,0.0
promotion-heavy,5480000,base-stale,3,16,140896557.170503,130055682.159014,150139165.875871,-1668868.641189,-2327095.704787,-869166.038125,-0.013018,-0.018752,-0.007712,0.88137,0.868406,0.891802,0.16117,0.146332,0.179353,0.0,0.0,0.0,519.3125,497.490625,546.88125,0.057146,0.051493,0.063118,-2.264161,-4.494147,-0.993926,0.99766,0.992129,1.002465,0.924975,0.913253,0.934713,0.085356,0.072863,0.099394,0.0,0.0,0.0,0.00234,-0.002751,0.006984,0.365809,0.291155,0.430369,0.468383,0.391562,0.538592,0.0,0.0,0.0,1.011915,1.006591,1.016899,0.887541,0.877183,0.898325,0.152603,0.13872,0.166749,0.0,0.0,0.0,-0.011915,-0.016264,-0.006316,0.052395,0.028157,0.075819,0.052203,0.027973,0.072307,0.0,0.0,0.0,1.019653,1.015408,1.023323,0.900286,0.892629,0.90791,0.135607,0.123488,0.147863,0.0,0.0,0.0,-0.019653,-0.023116,-0.015444,0.151334,0.121806,0.187514,0.151773,0.120288,0.192206,0.0,0.0,0.0,1.012254,1.007217,1.017191,0.895198,0.887539,0.90271,0.159085,0.146647,0.171621,0.0,0.0,0.0,-0.012254,-0.017524,-0.007259,0.105994,0.067742,0.154443,0.000702,-0.046716,0.04861,0.0,0.0,0.0
promotion-heavy,5480000,base-stale,7,16,140379712.628669,129588011.186372,150196190.326432,-1152024.099355,-1960771.245675,-114291.611969,-0.00952,-0.015722,-0.003172,0.878125,0.866725,0.889846,0.167605,0.150751,0.184864,0.002916,0.001856,0.004075,523.875,501.04375,551.821875,0.058709,0.052983,0.06414,-79.854059,-234.56,-1.266043,0.99398,0.988656,0.998828,0.924144,0.911415,0.936308,0.086501,0.071879,0.104246,0.002618,0.001673,0.003609,0.00602,0.001759,0.012163,0.384394,0.317416,0.44714,0.488199,0.412064,0.557339,0.051788,0.016015,0.102682,1.008895,1.002767,1.014859,0.884445,0.873564,0.895731,0.158334,0.141421,0.175108,0.002923,0.001796,0.004038,-0.008895,-0.014399,-0.001547,0.05009,0.030409,0.069565,0.054353,0.033782,0.075249,-0.014839,-0.092578,0.03644,1.01832,1.012466,1.023624,0.898347,0.889574,0.906742,0.13897,0.125927,0.152343,0.002482,0.001506,0.003556,-0.01832,-0.023423,-0.013076,0.158415,0.123641,0.198239,0.163283,0.125312,0.205235,0.090089,-0.000953,0.231044,1.008787,1.002698,1.014159,0.891854,0.880861,0.901237,0.163948,0.148433,0.179418,0.00292,0.001841,0.003994,-0.008787,-0.014299,-0.001857,0.11096,0.08297,0.14403,0.01667,-0.011163,0.046742,-0.000577,-0.005052,0.004161
promotion-heavy,5480000,full-refresh,0,16,139227688.529314,130668969.438549,149185371.426825,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,530.625,505.592188,556.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
promotion-heavy,5480000,stronger-but-stale,3,16,144560945.707168,134810744.863746,152441618.175433,-5333257.177854,-6084598.219605,-4550962.862146,-0.038992,-0.045093,-0.033351,0.804081,0.778706,0.827234,0.284621,0.253409,0.324295,0.007708,0.004675,0.010804,497.5625,469.339063,530.503125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
promotion-heavy,5480000,weaker-but-fresh,0,16,71797236.357774,69463761.060714,74098680.41887,67430452.17154,57796916.110675,78367246.836224,0.473485,0.441221,0.508872,0.740876,0.727585,0.756564,0.021342,0.013261,0.030073,0.0,0.0,0.0,998.6875,983.904688,1013.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
promotion-heavy,7550000,base-stale,0,16,173672551.467531,161950376.002374,186776824.691521,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,755.125,709.273438,802.035938,0.014765,0.010641,0.018753,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
